0;;20.52888107;20.54489326;20.62499237
1;;20.64492416;20.52533722;20.67286873
2;;20.76462173;20.60046196;20.66983795
3;;20.82770348;20.61491966;20.68362045
4;;20.81025124;20.5834713;20.8037281
5;;20.56637001;20.41213989;20.74560547
6;;20.68086052;20.6338253;20.76420403
7;;20.75490761;20.47593498;20.84097481
8;;20.68528748;20.42541122;20.66153336
9;;20.53082848;20.49249649;20.78075981
10;;20.69652557;20.3959198;20.55872154
11;;20.75288963;20.4032383;20.60817909
12;;20.66915321;20.46281624;20.56842995
13;;20.78883743;20.45783043;20.59484863
14;;20.73812103;20.57471848;20.6160183
15;;20.70036888;20.53027344;20.63335609
16;;20.68966675;20.55356216;20.70278168
17;;20.74718094;20.71438217;20.53718185
18;;20.69275856;20.67823792;20.65922356
19;;20.72494888;20.74359512;20.56601715
20;;20.59365082;20.60807419;20.50238228
21;;20.65159798;20.59403038;20.5557766
22;;20.57652664;20.47699928;20.50967216
23;;20.65746689;20.59519386;20.51505089
24;;20.68671417;20.56099129;20.57335854
25;;20.63276291;20.50158882;20.54171944
26;;20.666996;20.65327454;20.52720642
27;;20.62061501;20.65126228;20.56677818
28;;20.63837624;20.606493;20.57872581
29;;20.59565353;20.62794876;20.59960365
30;;20.60976791;20.6776619;20.53779984
31;;20.66246986;20.53003883;20.60609436
32;;20.68462181;20.6256237;20.60751915
33;;20.78227425;20.51405716;20.53609848
34;;20.68936539;20.60663033;20.60029221
35;;20.66449356;20.60225105;20.55199051
36;;20.73976707;20.57377434;20.4539299
37;;20.66492081;20.54647255;20.58420944
38;;20.69726753;20.60984993;20.55828094
39;;20.7526226;20.56409073;20.49711418
40;;20.69048882;20.51553154;20.63009644
41;;20.81847191;20.48368454;20.49582481
42;;20.75846672;20.47735977;20.60563087
43;;20.64982986;20.49072266;20.5537014
44;;20.74810028;20.47938347;20.62900925
45;;20.71876335;20.50841141;20.75785637
46;;20.69965553;20.42031479;20.63016129
47;;20.74324036;20.49115181;20.50436783
48;;20.70134544;20.62344742;20.68180275
49;;20.64047432;20.65802002;20.73970222
50;;20.77536201;20.50745392;20.7545681
51;;20.62152863;20.50628662;20.78179169
52;;20.74474335;20.66576767;20.77083969
53;;20.68155861;20.48178482;20.7041111
54;;20.64106941;20.67156219;20.71848297
55;;20.65966034;20.44189835;20.68911171
56;;20.62678146;20.69073677;20.63056946
57;;20.59471703;20.62198067;20.80212593
58;;20.59123993;20.71331978;20.60338211
59;;20.62155724;20.75749207;20.72837067
60;;20.69178963;20.72320747;20.70956993
61;;20.66360664;20.73543358;20.73043442
62;;20.66115952;20.74574471;20.63848305
63;;20.66304779;20.73343658;20.572155
64;;20.56877518;20.83855057;20.74670219
65;;20.57028389;20.78184319;20.55417061
66;;20.49879265;20.77532387;20.63084984
67;;20.51412964;20.93634033;20.5068779
68;;20.67777634;20.79858589;20.64664078
69;;20.66176605;20.70249367;20.65835762
70;;20.54536438;20.79465675;20.55415726
71;;20.64435577;20.79949951;20.78335762
72;;20.60430717;20.799757;20.73191261
73;;20.68080139;20.84673882;20.66501808
74;;20.47127724;20.81195068;20.68627739
75;;20.51970673;20.82818794;20.62652206
76;;20.5555687;20.75167847;20.68479347
77;;20.47893143;20.70721626;20.72656059
78;;20.59459114;20.73307991;20.74303246
79;;20.52433968;20.8097496;20.74842072
80;;20.5480938;20.75386047;20.75243378
81;;20.52768707;20.90398979;20.69021797
82;;20.50604439;20.85904884;20.8361969
83;;20.59757042;20.83469963;20.74264717
84;;20.56484604;20.90608406;20.75110245
85;;20.5503273;20.80434036;20.75430679
86;;20.61590767;20.73338318;20.6381073
87;;20.52703094;20.86406326;20.56891441
88;;20.49407196;20.64250183;20.5219593
89;;20.69410706;20.78623581;20.67372704
90;;20.58658218;20.66585732;20.76838112
91;;20.56413078;20.66781425;20.70709419
92;;20.540205;20.64023781;20.81531906
93;;20.55554581;20.79601669;20.73962212
94;;20.59736633;20.70386505;20.92133141
95;;20.63580132;20.76144791;20.9471302
96;;20.4979763;20.71375084;20.83560753
97;;20.61131859;20.72255135;20.83032227
98;;20.54306221;20.64277458;20.97898293
99;;20.60361481;20.63516617;21.01055336
100;;20.64551926;20.60305595;20.89405632
101;;20.56419945;20.60690689;20.93811607
102;;20.54283714;20.78467751;20.96268082
103;;20.60826683;20.72111511;20.77641869
104;;20.5364151;20.79256248;20.75027847
105;;20.56343269;20.74772644;20.75856209
106;;20.57345009;20.71268654;20.81960106
107;;20.51069069;20.69911385;21.02560806
108;;20.52550125;20.73047447;20.90322876
109;;20.55942154;20.63485909;21.01852036
110;;20.51008987;20.79442978;20.9152317
111;;20.6892662;20.76894569;20.88509369
112;;20.48712349;20.69948387;20.75297737
113;;20.49849892;20.69845963;20.87477493
114;;20.50916481;20.67274094;20.7021389
115;;20.54577446;20.71201515;20.85601616
116;;20.56230354;20.754282;20.70640755
117;;20.57247162;20.80945015;20.69316673
118;;20.6356678;20.73684883;20.73789024
119;;20.57590485;20.79572678;20.57167435
120;;20.6227684;20.77342606;20.67338181
121;;20.57349014;20.8190155;20.76323509
122;;20.5588131;20.64158249;20.78201675
123;;20.45074272;20.68674278;20.77359772
124;;20.61161041;20.78283501;20.64917755
125;;20.71539497;20.79786491;20.84483147
126;;20.70039177;20.89627838;20.84126854
127;;20.69315147;20.84121704;20.91782761
128;;20.68640327;20.81201935;20.72368431
129;;20.52759552;20.9259243;20.67068863
130;;20.62672424;20.85701942;20.77252007
131;;20.51593971;20.90475464;20.87026596
132;;20.53443336;20.76862335;20.87656784
133;;20.66503716;20.85080147;20.85706711
134;;20.66156769;20.76165009;20.87485313
135;;20.64945793;20.70605659;20.85386276
136;;20.54283905;20.62319183;20.64248466
137;;20.6343174;20.78610802;20.71858215
138;;20.55111885;20.65696144;20.8488903
139;;20.52861786;20.73057747;20.64988899
140;;20.54101944;20.71391487;20.77351761
141;;20.64517593;20.78082275;20.68556595
142;;20.55700302;20.64943314;20.77750397
143;;20.63516617;20.62382126;20.90603828
144;;20.52859116;20.63415146;20.84737778
145;;20.5140152;20.65555191;20.68159866
146;;20.56471252;20.68870354;20.77988052
147;;20.59809685;20.68518448;20.73468781
148;;20.60720253;20.75863266;20.79722786
149;;20.57582855;20.75336647;20.76553345
150;;20.58853531;20.78890991;20.85572433
151;;20.61536217;20.67330551;20.86303139
152;;20.55355644;20.75389099;21.01111031
153;;20.542202;20.95624542;20.82965469
154;;20.54146767;20.92409897;20.92108917
155;;20.59716988;20.75618553;20.88899612
156;;20.61480141;20.90192604;20.85428047
157;;20.59819031;20.94172859;20.82299805
158;;20.67861748;20.82304573;20.94638824
159;;20.66815758;20.75987434;20.82456398
160;;20.54571915;20.77368736;20.83298683
161;;20.63840294;20.79786491;20.82212448
162;;20.60959053;20.7112236;20.92346954
163;;20.69388771;20.76381302;21.01178932
164;;20.68646431;20.82024574;20.96470642
165;;20.65307999;20.76603508;20.96168709
166;;20.61104202;20.78896713;20.75538445
167;;20.68244553;20.89035416;20.78702354
168;;20.68155289;20.75939751;20.69467545
169;;20.73960876;20.83567047;20.82217026
170;;20.66127014;20.81255913;20.72014999
171;;20.65735435;20.87146568;20.77911949
172;;20.60296631;20.84869957;20.74095154
173;;20.58787346;20.87410164;20.86176682
174;;20.63357735;20.83174896;20.93745232
175;;20.53722382;20.85928154;20.89696693
176;;20.53728104;20.90460587;20.78282738
177;;20.54402351;20.8551445;20.74606133
178;;20.74560928;20.94424629;20.91946983
179;;20.55027008;20.86860275;20.92754745
180;;20.48638725;20.78684807;20.71274948
181;;20.59575081;20.85036278;20.8235817
182;;20.54593086;20.87490845;20.88479424
183;;20.57192421;20.89418793;20.81422615
184;;20.50517082;20.96209908;20.81389427
185;;20.54297829;20.8663826;20.71191216
186;;20.63376808;20.93060684;20.67249298
187;;20.62932014;20.9888649;20.73804283
188;;20.65914536;21.05225945;20.80344772
189;;20.57625961;20.95838928;20.82354736
190;;20.54401779;20.88911438;20.82638359
191;;20.59313583;20.88362122;21.02345848
192;;20.49876022;20.94514275;20.86452293
193;;20.50458145;21.03675652;21.06893921
194;;20.40564346;20.99329185;20.772089
195;;20.46907616;20.87541771;20.8517971
196;;20.50209045;20.98989105;20.88201141
197;;20.6262722;20.90207672;20.91688347
198;;20.64053917;20.96355438;20.82380486
199;;20.58438683;20.87925339;20.80427742
200;;20.51994514;20.84150314;20.75600052
201;;20.60334015;20.85080719;20.76545143
202;;20.59052849;20.97095108;20.86976433
203;;20.57272911;20.98703384;20.79465675
204;;20.56940842;21.0837059;20.78137589
205;;20.58967972;21.02240753;20.77622986
206;;20.59578896;21.05524063;20.67809677
207;;20.60475922;20.97817802;20.64900589
208;;20.53268623;20.95758247;20.78410339
209;;20.4741497;20.93046188;20.88715363
210;;20.53291893;21.04726982;20.79775429
211;;20.49224091;20.86349297;20.7110424
212;;20.62372017;20.93201828;20.82059479
213;;20.5975914;20.82129097;20.87700081
214;;20.58941269;20.86132622;20.81425285
215;;20.57101631;20.870224;20.73089027
216;;20.46458244;20.87611008;20.76438904
217;;20.66815567;20.88784409;20.70122528
218;;20.59941101;20.93388748;20.74856186
219;;20.86814117;20.86420822;20.73225021
220;;20.83597183;20.8234005;20.83975029
221;;20.89451599;20.93713188;20.77334213
222;;20.89432526;20.87936783;20.91434288
223;;20.78683281;20.8195858;20.83845329
224;;20.85695267;20.80240631;20.92266464
225;;20.94704056;20.84770775;20.86354446
226;;20.90001488;20.64236832;20.89210129
227;;20.8401165;20.64909744;20.77458191
228;;20.74898911;20.71680832;20.85380745
229;;20.54644585;20.72290993;20.92360687
230;;20.44463158;20.75307655;20.84868431
231;;20.53734016;20.6796608;20.84141541
232;;20.55989075;20.7113781;20.86336136
